358	Higher Learning	0113305	Semillas de rencor	http://ia.media-imdb.com/images/M/MV5BMTI1NDEwMDg4Ml5BMl5BanBnXkFtZTcwMzY4MTgxMQ@@._V1._SY314_CR4,0,214,314_.jpg	1995	higher_learning	5.3	34	17	17	50	4.6	11	4	7	36	3.5	4026	77	http://content7.flixster.com/movie/33/06/29/3306293_det.jpg
359	I Like It Like That	0110091	Así me gusta	http://ia.media-imdb.com/images/M/MV5BMTIyODAzNjAyNF5BMl5BanBnXkFtZTcwNjc3ODUyMQ@@._V1._SY314_CR0,0,214,314_.jpg	1994	i_like_it_like_that	7.4	9	7	2	77	0	3	3	0	100	4	625	85	http://content8.flixster.com/movie/27/50/275006_det.jpg
360	I Love Trouble	0110093	Me gustan los líos	http://ia.media-imdb.com/images/M/MV5BMTI4MTIxODc0OF5BMl5BanBnXkFtZTcwMjY3OTEyMQ@@._V1._SY314_CR1,0,214,314_.jpg	1994		\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
361	It Could Happen to You	0110167	Te puede pasar a ti	http://ia.media-imdb.com/images/M/MV5BMTM4NzUyMjMwMF5BMl5BanBnXkFtZTYwODEwMzc5._V1._SX214_CR0,0,214,314_.jpg	1994	1054344-it_could_happen_to_you	6.2	34	23	11	67	6.2	8	6	2	75	3	6180	53	http://content9.flixster.com/movie/25/86/258695_det.jpg
362	The Jungle Book	0061852	El libro de la selva	http://ia.media-imdb.com/images/M/MV5BMTM1NTU2ODExOV5BMl5BanBnXkFtZTcwMTU0NjM1MQ@@._V1._SY314_CR4,0,214,314_.jpg	1967	1031385-jungle_book	7.3	27	24	3	88	0	2	1	1	50	3.5	35715	70	http://content7.flixster.com/movie/25/07/250701_det.jpg
363	Die Macht der Bilder: Leni Riefenstahl	0107472	Die Macht der Bilder: Leni Riefenstahl	http://ia.media-imdb.com/images/M/MV5BMjA4NDEyNjkzM15BMl5BanBnXkFtZTcwMDk2NTAyMQ@@._V1._SX103_SY140_.jpg	1993	wonderful_horrible_life_of_leni_riefenstahl	7.6	22	21	1	95	0	4	3	1	75	3.7	257	81	http://content7.flixster.com/movie/29/44/294405_det.jpg
364	The Lion King	0110357	El rey león	http://ia.media-imdb.com/images/M/MV5BMTI4NjcyNDY1Ml5BMl5BanBnXkFtZTYwMTc1Njk5._V1._SY314_CR4,0,214,314_.jpg	1994	lion_king	8	61	56	5	91	7.8	13	13	0	100	3.9	127550	89	http://content7.flixster.com/movie/25/07/250709_det.jpg
365	Little Buddha	0107426	Pequeño Buda	http://ia.media-imdb.com/images/M/MV5BMTM1NzQ4MDY0NV5BMl5BanBnXkFtZTcwOTg4MTgyMQ@@._V1._SY314_CR0,0,214,314_.jpg	1993	little_buddha	5.8	22	14	8	63	6.4	7	4	3	57	3.1	2898	50	http://content8.flixster.com/movie/25/64/256422_det.jpg
366	New Nightmare	0111686	La nueva pesadilla	http://ia.media-imdb.com/images/M/MV5BMTcwODQyNzI0M15BMl5BanBnXkFtZTcwNzk1OTIyMQ@@._V1._SY314_CR8,0,214,314_.jpg	1994	wes_cravens_new_nightmare	6.6	31	25	6	80	6.3	9	7	2	77	3.2	11902	65	http://content7.flixster.com/movie/11/13/01/11130129_det.jpg
367	The Mask	0110475	La máscara	http://ia.media-imdb.com/images/M/MV5BODcyNjgxMzIxNV5BMl5BanBnXkFtZTcwMTUwOTAwMQ@@._V1._SX214_CR0,0,214,314_.jpg	1994	1053779-mask	6.4	44	33	11	75	6.1	9	5	4	55	3.2	68419	66	http://content6.flixster.com/movie/62/33/43/6233432_det.jpg
368	Maverick	0110478	Maverick	http://ia.media-imdb.com/images/M/MV5BMTE5OTQzMzU3Nl5BMl5BanBnXkFtZTcwNTA3MTMyMQ@@._V1._SY314_CR9,0,214,314_.jpg	1994	maverick	6	37	26	11	70	7.4	6	6	0	100	3.2	11507	68	http://content7.flixster.com/movie/25/61/256125_det.jpg
369	Mrs. Parker and the Vicious Circle	0110588	La Sra. Parker y el círculo vicioso	http://ia.media-imdb.com/images/M/MV5BMTA1NzUxMzQ1MDheQTJeQWpwZ15BbWU3MDY3NzA0MzE@._V1._SY314_CR4,0,214,314_.jpg	1994	mrs_parker_and_the_vicious_circle	6.3	24	17	7	70	0	3	2	1	66	3.5	634	62	http://content8.flixster.com/movie/10/93/78/10937814_det.jpg
370	Naked Gun 33 1/3: The Final Insult	0110622	Agárralo como puedas 33 1/3: el insulto final	http://ia.media-imdb.com/images/M/MV5BMTkwNTAxNDU1N15BMl5BanBnXkFtZTcwMzM5OTAyMQ@@._V1._SY314_CR5,0,214,314_.jpg	1994	naked_gun_33_13_the_final_insult	5.6	32	17	15	53	7	7	6	1	85	2.9	10482	59	http://content6.flixster.com/movie/10/93/73/10937364_det.jpg
371	The Paper	0110771	The paper: detrás de la noticia	http://ia.media-imdb.com/images/M/MV5BODE5NjI3NjM3N15BMl5BanBnXkFtZTcwNzYwMTgyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1994	paper	6.7	31	27	4	87	6.9	7	6	1	85	3.1	1357	54	http://content9.flixster.com/movie/10/95/42/10954299_det.jpg
372	Reality Bites	0110950	Bocados de realidad	http://ia.media-imdb.com/images/M/MV5BMTU3ODgzNDk4N15BMl5BanBnXkFtZTYwOTMxMTE5._V1._SX214_CR0,0,214,314_.jpg	1994	reality_bites	6	42	27	15	64	6.1	9	5	4	55	3.3	10533	74	http://content6.flixster.com/movie/10/87/05/10870532_det.jpg
373	Red Rock West	0105226	Red Rock West	http://ia.media-imdb.com/images/M/MV5BMTg1MTA4NjY4OF5BMl5BanBnXkFtZTcwMDE2OTMyMQ@@._V1._SX98_SY140_.jpg	1993	red_rock_west	7.5	37	35	2	94	7.2	8	7	1	87	0	0	0	http://content6.flixster.com/movie/27/59/275920_det.jpg
374	Ri¢hie Ri¢h	0110989	Niño rico	http://ia.media-imdb.com/images/M/MV5BMTkzOTQ5MDk4NV5BMl5BanBnXkFtZTcwMjU0NDcyMQ@@._V1._SY314_CR20,0,214,314_.jpg	1994	richie_rich	4.2	20	5	15	25	4.8	5	2	3	40	2.5	10242	38	http://content6.flixster.com/movie/10/94/80/10948008_det.jpg
375	Safe Passage	0111054	Tensa espera	http://ia.media-imdb.com/images/M/MV5BMTg1MTMwMzk5Nl5BMl5BanBnXkFtZTcwMTE5MzUyMQ@@._V1._SY314_CR5,0,214,314_.jpg	1994	safe_passage	5.8	12	6	6	50	0	3	1	2	33	3.4	310	59	http://content8.flixster.com/movie/10/86/70/10867050_det.jpg
376	The River Wild	0110997	Río salvaje	http://ia.media-imdb.com/images/M/MV5BNjEzMDIwNDYxM15BMl5BanBnXkFtZTcwNzk2MTQyMQ@@._V1._SY314_CR0,0,214,314_.jpg	1994	river_wild	5.8	27	15	12	55	5.8	6	3	3	50	2.9	5610	50	http://content8.flixster.com/movie/10/92/73/10927394_det.jpg
377	Speed	0111257	Speed: Máxima potencia	http://ia.media-imdb.com/images/M/MV5BNzU0MzM4NDEwMl5BMl5BanBnXkFtZTYwMTQxMTY5._V1._SY314_CR3,0,214,314_.jpg	1994	1052692-1052692-speed	7.6	41	37	4	90	7.1	9	7	2	77	3.3	51008	72	http://content6.flixster.com/movie/27/61/276116_det.jpg
378	Speechless	0111256	Sin palabras	http://ia.media-imdb.com/images/M/MV5BMjA1NTIzMDY1Ml5BMl5BanBnXkFtZTcwMTUxOTQyMQ@@._V1._SY314_CR2,0,214,314_.jpg	1994	speechless	3.9	25	3	22	12	3.8	6	0	6	0	2.8	683	34	http://content9.flixster.com/movie/11/12/48/11124819_det.jpg
379	Timecop	0111438	Timecop, policía en el tiempo	http://ia.media-imdb.com/images/M/MV5BMTQxMDM1OTAzMF5BMl5BanBnXkFtZTcwMzQyMTU1MQ@@._V1._SY314_CR16,0,214,314_.jpg	1994	timecop	5.3	38	18	20	47	5.1	9	4	5	44	2.6	6534	38	http://content6.flixster.com/movie/11/12/53/11125356_det.jpg
380	True Lies	0111503	Mentiras arriesgadas	http://ia.media-imdb.com/images/M/MV5BMTM4OTIzNjcxM15BMl5BanBnXkFtZTcwMjc2MzE2MQ@@._V1._SY314_CR1,0,214,314_.jpg	1994	true_lies	6.4	45	31	14	68	5.4	9	5	4	55	3.2	27905	70	http://content8.flixster.com/movie/31/37/313714_det.jpg
381	When a Man Loves a Woman	0111693	Cuando un hombre ama a una mujer	http://ia.media-imdb.com/images/M/MV5BMTgzNDYyNjI3MF5BMl5BanBnXkFtZTcwNzczMzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg	1994	when_a_man_loves_a_woman	6.5	19	13	6	68	0	3	2	1	66	3.3	6791	76	http://content6.flixster.com/movie/26/88/268892_det.jpg
382	Wolf	0111742	Lobo	http://ia.media-imdb.com/images/M/MV5BMTc3NjY2NDc3Ml5BMl5BanBnXkFtZTYwMDk4OTA5._V1._SX214_CR0,0,214,314_.jpg	1994	1053942-wolf	5.9	48	29	19	60	5.9	8	5	3	62	2.8	6634	43	http://content7.flixster.com/movie/10/26/03/10260341_det.jpg
383	Wyatt Earp	0111756	Wyatt Earp	http://ia.media-imdb.com/images/M/MV5BMjE0NDExMzU4M15BMl5BanBnXkFtZTcwMzU2MzUyMQ@@._V1._SY314_CR24,0,214,314_.jpg	1994	1052698-wyatt_earp	5.3	26	11	15	42	0	3	0	3	0	3.2	8070	63	http://content7.flixster.com/movie/55/06/10/5506105_det.jpg
384	Bad Company	0280486	9 días	http://ia.media-imdb.com/images/M/MV5BMjE5NDM2OTEyNF5BMl5BanBnXkFtZTcwNzQ2NjAyMQ@@._V1._SY314_CR2,0,214,314_.jpg	2002	1114548-bad_company	3.9	134	14	120	10	4	31	5	26	16	2.8	6415	42	http://content6.flixster.com/movie/26/66/266604_det.jpg
385	A Man of No Importance	0110455	Un hombre sin importancia	http://ia.media-imdb.com/images/M/MV5BMTkxMTI4MjIzMV5BMl5BanBnXkFtZTcwNjg1MjA0MQ@@._V1._SX192_SY276_.jpg	1994	man_of_no_importance	7	12	10	2	83	0	3	2	1	66	3.6	111	62	http://content9.flixster.com/movie/10/88/98/10889863_det.jpg
386	S.F.W.	0111048	S.F.W.	http://ia.media-imdb.com/images/M/MV5BMTUwMjUxNjc5MF5BMl5BanBnXkFtZTcwMjk0NTYyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1994	sfw	3.2	16	2	14	12	0	2	0	2	0	3	1184	49	http://content7.flixster.com/movie/27/88/278813_det.jpg
387	A Low Down Dirty Shame	0110399	Shame, detective privado	http://ia.media-imdb.com/images/M/MV5BMTk4Mzk0NDU2OF5BMl5BanBnXkFtZTcwODM5NjUyMQ@@._V1._SY314_CR2,0,214,314_.jpg	1994	low_down_dirty_shame	3.6	20	0	20	0	3.5	6	0	6	0	2.9	3460	58	http://content7.flixster.com/movie/27/42/274201_det.jpg
388	This Boy's Life	0108330	Vida de este chico	http://ia.media-imdb.com/images/M/MV5BMTgyODM0NTIzOV5BMl5BanBnXkFtZTcwOTQ1MjMyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1993	this_boys_life	6.3	34	26	8	76	5	10	4	6	40	3.5	5072	76	http://content7.flixster.com/movie/10/89/12/10891257_det.jpg
389	Le colonel Chabert	0109454	El coronel Chabert	http://ia.media-imdb.com/images/M/MV5BMTM1NTEyNjQ3MF5BMl5BanBnXkFtZTcwMzg4NTYxMQ@@._V1._SX214_CR0,0,214,314_.jpg	1994	1058427-colonel_chabert	7.1	6	5	1	83	0	1	1	0	100	3.6	142	59	http://content6.flixster.com/movie/10/92/93/10929336_det.jpg
390	Faster, Pussycat! Kill! Kill!	0059170	Faster, Pussycat! Kill! Kill!	http://ia.media-imdb.com/images/M/MV5BMTgyMzI5NjA1OF5BMl5BanBnXkFtZTYwMjQyMjg5._V1._SX214_CR0,0,214,314_.jpg	1965	faster_pussycat_kill_kill	6.9	25	18	7	72	0	3	2	1	66	3.8	3351	77	http://content8.flixster.com/movie/11/69/36/1169362_det.jpg
391	Jason's Lyric	0110186	Jason's Lyric	http://ia.media-imdb.com/images/M/MV5BMTgzMjQ1MjIwM15BMl5BanBnXkFtZTcwODIzOTkyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1994	jasons_lyric	6	14	10	4	71	0	3	2	1	66	4	2470	87	http://content9.flixster.com/movie/52/53/79/5253791_det.jpg
392	The Secret Adventures of Tom Thumb	0108069	The Secret Adventures of Tom Thumb	http://ia.media-imdb.com/images/M/MV5BMTk1NTQ4NjM4NV5BMl5BanBnXkFtZTcwNjEzMzkxMQ@@._V1._SY314_CR3,0,214,314_.jpg	1993	secret_adventures_of_tom_thumb	6.3	5	4	1	80	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/10/86/72/10867206_det.jpg
393	Street Fighter	0111301	Street Fighter, la última batalla	http://ia.media-imdb.com/images/M/MV5BMjE2ODY0NDMyOV5BMl5BanBnXkFtZTcwNDQ4NDAzMQ@@._V1._SY314_CR1,0,214,314_.jpg	1994	1058516-street_fighter	2.9	24	3	21	12	0	4	0	4	0	2.2	10305	25	http://content9.flixster.com/movie/10/87/27/10872731_det.jpg
394	In Cold Blood	0061809	A sangre fría	http://ia.media-imdb.com/images/M/MV5BNTMxMDU3NTU0MF5BMl5BanBnXkFtZTcwOTg3NDAwMQ@@._V1._SY314_CR1,0,214,314_.jpg	1967	1010448-in_cold_blood	8.3	25	22	3	88	7.8	5	4	1	80	3.8	2614	83	http://content6.flixster.com/movie/10/87/75/10877588_det.jpg
395	Desert Winds	0112849	Desert Winds	http://ia.media-imdb.com/images/M/MV5BMjA0NDc0NTU3OF5BMl5BanBnXkFtZTcwMzMyNDkyMQ@@._V1._SY314_CR1,0,214,314_.jpg	1995	desert_winds	4.3	9	2	7	22	4.5	6	2	4	33	4	36	100	http://content7.flixster.com/movie/10/85/18/10851869_det.jpg
396	Fall Time	0113014	Tiempo para morir	http://ia.media-imdb.com/images/M/MV5BMjc0NzQwMzYyOF5BMl5BanBnXkFtZTcwMjQ5NjIyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1995	fall_time	0	3	0	3	0	0	0	0	0	0	0	0	0	http://content9.flixster.com/movie/63/57/62/6357627_det.jpg
397	Cape Fear	0101540	El cabo del miedo	http://ia.media-imdb.com/images/M/MV5BMTg1MjE0NTk4MV5BMl5BanBnXkFtZTcwODU5MDYyMQ@@._V1._SY296_CR1,0,214,296_.jpg	1991	1037581-cape_fear	6.9	38	29	9	76	8.3	6	6	0	100	3.4	13943	74	http://content9.flixster.com/movie/10/93/72/10937223_det.jpg
398	Frank and Ollie	0113104	Frank y Ollie: Los magos de Disney	http://ia.media-imdb.com/images/M/MV5BMTU3MTAzNTc1M15BMl5BanBnXkFtZTcwNjQyNTQyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1995	frank-and-ollie	7.3	8	7	1	87	0	1	1	0	100	3.9	177	83	http://content9.flixster.com/movie/26/14/261491_det.jpg
401	Mirage	0059448	Espejismo		1965	1013976-mirage	0	3	2	1	66	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/10/85/38/10853846_det.jpg
402	Open Season	0400717	Colegas en el bosque	http://ia.media-imdb.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1._SX214_CR0,0,214,314_.jpg	2006	open_season	5.4	98	46	52	46	5.7	24	13	11	54	3.4	91895	66	http://content8.flixster.com/movie/10/91/66/10916662_det.jpg
404	Brother Minister: The Assassination of Malcolm X	0109339	Brother Minister: The Assassination of Malcolm X	http://ia.media-imdb.com/images/M/MV5BMTg3OTU2NTc2NF5BMl5BanBnXkFtZTcwNjIxNDIyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1994	brother_minister	0	1	1	0	100	0	1	1	0	100	4.2	76	90	http://content6.flixster.com/movie/10/88/20/10882016_det.jpg
405	Highlander III: The Sorcerer	0110027	Los inmortales III: el hechicero	http://ia.media-imdb.com/images/M/MV5BMTI1NTQ0MDE2Ml5BMl5BanBnXkFtZTcwMzk0MDU1MQ@@._V1._SY314_CR3,0,214,314_.jpg	1994	highlander1994	0	0	0	0	0	0	0	0	0	0	0	0	0	http://content6.flixster.com/movie/10/94/47/10944768_det.jpg
406	Federal Hill	0109785	Federal Hill	http://ia.media-imdb.com/images/M/MV5BMTQxOTY4MzMzNF5BMl5BanBnXkFtZTcwMzM4MTMyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1994	federal_hill	6.4	15	12	3	80	6.2	9	6	3	66	3	131	41	http://content7.flixster.com/movie/28/10/281025_det.jpg
407	In the Mouth of Madness	0113409	En la boca del miedo	http://ia.media-imdb.com/images/M/MV5BMTc0MzkxOTYxNl5BMl5BanBnXkFtZTcwODY2MzYxMQ@@._V1._SY314_CR8,0,214,314_.jpg	1995	in_the_mouth_of_madness	5	29	14	15	48	4.6	7	2	5	28	3.5	5731	73	http://content9.flixster.com/movie/10/88/81/10888183_det.jpg
408	8 Seconds	0109021	8 Seconds	http://ia.media-imdb.com/images/M/MV5BMzE4MjczOTc2MF5BMl5BanBnXkFtZTcwNDMxNTYyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1994	8_seconds	5.2	12	4	8	33	0	2	0	2	0	3.6	7861	89	http://content8.flixster.com/movie/25/61/256194_det.jpg
409	Above the Rim	0109035	Above the Rim	http://ia.media-imdb.com/images/M/MV5BMTYyMjc1MDAwNF5BMl5BanBnXkFtZTcwNjgzMDYyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1994	above_the_rim	5.4	18	10	8	55	5	6	3	3	50	3.5	4319	84	http://content9.flixster.com/movie/26/96/269603_det.jpg
410	Addams Family Values	0106220	La familia Addams: la tradición continúa	http://ia.media-imdb.com/images/M/MV5BMTIwMTQ4MDA0MV5BMl5BanBnXkFtZTcwMDg3NTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1993	addams_family_values	6.3	35	26	9	74	5.5	7	4	3	57	3.1	21548	57	http://content9.flixster.com/movie/26/62/266215_det.jpg
412	The Age of Innocence	0106226	La edad de la inocencia	http://ia.media-imdb.com/images/M/MV5BNzI4MjYzMzA5NV5BMl5BanBnXkFtZTcwOTY5OTYyMQ@@._V1._SY314_CR2,0,214,314_.jpg	1993		\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
413	Airheads	0109068	Cabezas huecas	http://ia.media-imdb.com/images/M/MV5BMjEyMDkwMjE5Ml5BMl5BanBnXkFtZTcwMTU4MDAyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1994	airheads	4.2	31	7	24	22	4.6	8	3	5	37	2.9	13551	51	http://content6.flixster.com/movie/26/02/260296_det.jpg
414	The Air Up There	0109067	Una tribu en la cancha	http://ia.media-imdb.com/images/M/MV5BMTg2NzE0MDI0MF5BMl5BanBnXkFtZTcwOTUyNTUyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1994	air_up_there	4	26	6	20	23	3	6	0	6	0	2.6	2385	33	http://content8.flixster.com/movie/10/89/39/10893994_det.jpg
415	Another Stakeout	0106292	En el punto de mira	http://ia.media-imdb.com/images/M/MV5BMTg3MzEzNzMwNl5BMl5BanBnXkFtZTcwNTI5MjIyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1993	another_stakeout	3.9	21	3	18	14	0	3	1	2	33	2.5	1861	31	http://content6.flixster.com/movie/10/88/81/10888176_det.jpg
416	Bad Girls	0109198	Cuatro mujeres y un destino (Bad Girls)	http://ia.media-imdb.com/images/M/MV5BOTE4ODIwMzU0MF5BMl5BanBnXkFtZTcwNjgyOTcyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1994	1051219-bad_girls	3.5	21	2	19	9	0	4	0	4	0	2.8	5946	49	http://content6.flixster.com/movie/10/87/26/10872684_det.jpg
417	Vicky Cristina Barcelona	0497465	Vicky Cristina Barcelona	http://ia.media-imdb.com/images/M/MV5BMTU2NDQ4MTg2MV5BMl5BanBnXkFtZTcwNDUzNjU3MQ@@._V1._SX214_CR0,0,214,314_.jpg	2008	vicky_cristina_barcelona	6.9	188	154	34	81	7.2	35	29	6	82	3.6	45494	73	http://content7.flixster.com/movie/11/13/43/11134349_det.jpg
418	Being Human	1349938	Being Human	http://ia.media-imdb.com/images/M/MV5BMjA1MzIwMzIzM15BMl5BanBnXkFtZTcwOTM3NzQ5Mg@@._V1._SY240_CR53,0,214,240_.jpg	2008		\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
419	The Beverly Hillbillies	0106400	Rústicos en Dinerolandia	http://ia.media-imdb.com/images/M/MV5BNDI0MjA4NzQwMF5BMl5BanBnXkFtZTcwODY4MTcyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1993	1046435-beverly_hillbillies	3.6	28	7	21	25	4.2	8	3	5	37	2.5	4897	40	http://content8.flixster.com/movie/37/13/33/3713338_det.jpg
420	Beverly Hills Cop III	0109254	Superdetective en Hollywood III	http://ia.media-imdb.com/images/M/MV5BMTM1NTEyODU1OF5BMl5BanBnXkFtZTcwMTQ2MzEyMQ@@._V1._SX214_CR0,0,214,314_.jpg	1994	beverly_hills_cop_3	3.3	30	3	27	10	2.9	6	0	6	0	2.9	12777	50	http://content8.flixster.com/movie/10/84/44/10844414_det.jpg
421	Black Beauty	0109279	Un caballo llamado Furia	http://ia.media-imdb.com/images/M/MV5BMjEwNTc3NzI4NF5BMl5BanBnXkFtZTcwOTk3MDcyMQ@@._V1._SY314_CR9,0,214,314_.jpg	1994	1126533-black_friday	0	0	0	0	0	0	0	0	0	0	0	0	0	http://content8.flixster.com/movie/10/93/24/10932426_det.jpg
423	Blown Away	0109303	Volar por los aires	http://ia.media-imdb.com/images/M/MV5BMTUxMzU1Njg4NF5BMl5BanBnXkFtZTcwODg1MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg	1994	1052838-blown_away	4.8	18	5	13	27	0	3	0	3	0	2.9	3591	46	http://content7.flixster.com/movie/27/66/276629_det.jpg
424	Blue Chips	0109305	Ganar de cualquier manera	http://ia.media-imdb.com/images/M/MV5BMTMwMzI3MDk0MV5BMl5BanBnXkFtZTcwMzMxMzgyMQ@@._V1._SY314_CR4,0,214,314_.jpg	1994	blue_chips	5.1	26	10	16	38	4.6	8	3	5	37	3	1545	50	http://content8.flixster.com/movie/26/12/261294_det.jpg
425	Blue Sky	0109306	Las cosas que nuncan mueren	http://ia.media-imdb.com/images/M/MV5BMTU2NjMxODYzNl5BMl5BanBnXkFtZTcwNzUxOTQyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1994	blue-sky	6.3	18	13	5	72	0	3	2	1	66	3.2	809	52	http://content8.flixster.com/movie/10/90/79/10907954_det.jpg
426	Invasion of the Body Snatchers	0049366	La invasión de los ladrones de cuerpos	http://ia.media-imdb.com/images/M/MV5BMTMzOTIwNTIzMl5BMl5BanBnXkFtZTYwNTA5MjY5._V1._SX214_CR0,0,214,314_.jpg	1956	1010678-invasion_of_the_body_snatchers	8.9	36	36	0	100	0	2	2	0	100	3.6	3820	81	http://content8.flixster.com/movie/10/95/44/10954478_det.jpg
427	Boxing Helena	0106471	Mi obsesión por Helena	http://ia.media-imdb.com/images/M/MV5BMTAyMzYxOTU2MjNeQTJeQWpwZ15BbWU3MDkxOTA2MjE@._V1._SX214_CR0,0,214,314_.jpg	1993	boxing_helena	3.7	30	6	24	20	3.4	7	1	6	14	2.6	1775	39	http://content8.flixster.com/movie/10/88/01/10880190_det.jpg
428	A Bronx Tale	0106489	Una historia del Bronx	http://ia.media-imdb.com/images/M/MV5BMjUyMzIxMzQwN15BMl5BanBnXkFtZTcwNjM0MzAyMQ@@._V1._SY314_CR8,0,214,314_.jpg	1993	bronx_tale	7.4	26	25	1	96	0	3	3	0	100	3.9	17840	89	http://content7.flixster.com/movie/10/88/62/10886213_det.jpg
429	Cabin Boy	0109361	Cabin Boy	http://ia.media-imdb.com/images/M/MV5BMTIwMjk3OTczNF5BMl5BanBnXkFtZTYwNjM4Mjg5._V1._SX214_CR0,0,214,314_.jpg	1994	cabin_boy	4.9	23	10	13	43	0	2	0	2	0	2.4	1694	36	http://content8.flixster.com/movie/26/13/261398_det.jpg
430	Calendar Girls	0337909	Las chicas del calendario	http://ia.media-imdb.com/images/M/MV5BMjE3NzcxMDU2MV5BMl5BanBnXkFtZTYwOTgyNTc2._V1._SX214_CR0,0,214,314_.jpg	2003	calendar_girls	6.5	118	87	31	73	6.5	33	23	10	69	3.1	8453	59	http://content6.flixster.com/movie/10/90/15/10901532_det.jpg
431	Carlito's Way	0106519	Atrapado por su pasado	http://ia.media-imdb.com/images/M/MV5BNjU1OTE5NDIyNl5BMl5BanBnXkFtZTYwMjg1NDg4._V1._SX214_CR0,0,214,314_.jpg	1993	carlitos_way	6.8	33	27	6	81	0	4	2	2	50	3.8	32475	88	http://content8.flixster.com/movie/14/81/59/1481590_det.jpg
432	City Slickers II: The Legend of Curly's Gold	0109439	El tesoro de Curly	http://ia.media-imdb.com/images/M/MV5BMTY4MzE1MjA3Nl5BMl5BanBnXkFtZTcwMTU4MDcxMQ@@._V1._SY314_CR1,0,214,314_.jpg	1994	city_slickers_ii_the_legend_of_curlys_gold	3.6	21	4	17	19	0	3	0	3	0	2.7	5885	34	http://content9.flixster.com/movie/10/84/98/10849883_det.jpg
433	Clean Slate	0109443	Borrón y cuenta nueva	http://ia.media-imdb.com/images/M/MV5BNjU0NTkwMTQ0OF5BMl5BanBnXkFtZTcwNTYwMTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1994	1050560-clean_slate	4.1	16	3	13	18	0	2	0	2	0	2.5	630	33	http://content6.flixster.com/movie/26/42/264200_det.jpg
434	Cliffhanger	0106582	Máximo riesgo	http://ia.media-imdb.com/images/M/MV5BMTQzMzc4ODMyN15BMl5BanBnXkFtZTcwMjAxODYyMQ@@._V1._SY314_CR3,0,214,314_.jpg	1993	1044214-cliffhanger	6.3	33	27	6	81	6.2	7	5	2	71	2.8	9768	47	http://content8.flixster.com/movie/10/88/05/10880598_det.jpg
435	Coneheads	0106598	Los caraconos	http://ia.media-imdb.com/images/M/MV5BMTM3NDg1MTkzMl5BMl5BanBnXkFtZTcwMjcwMDgyMQ@@._V1._SY314_CR2,0,214,314_.jpg	1993	coneheads	4.5	27	9	18	33	4.7	8	3	5	37	2.6	9202	37	http://content9.flixster.com/movie/25/66/256607_det.jpg
436	Color of Night	0109456	El color de la noche	http://ia.media-imdb.com/images/M/MV5BMTIzNDg4NTA5MV5BMl5BanBnXkFtZTcwOTg0MjA0MQ@@._V1._SY314_CR4,0,214,314_.jpg	1994	color_of_night	3.9	26	8	18	30	0	3	0	3	0	2.7	3955	40	http://content9.flixster.com/movie/27/04/270403_det.jpg
437	Cops and Robbersons	0109480	Ese poli es un panoli	http://ia.media-imdb.com/images/M/MV5BMTc5Njg0MjE5OF5BMl5BanBnXkFtZTcwOTE1MjUxMQ@@._V1._SX214_CR0,0,214,314_.jpg	1994	cops_and_robbersons	3.5	19	3	16	15	2.6	6	0	6	0	2.5	1201	26	http://content7.flixster.com/movie/10/93/94/10939473_det.jpg
438	The Cowboy Way	0109493	Vaqueros de Nueva York	http://ia.media-imdb.com/images/M/MV5BMTY1OTQ2OTY5OV5BMl5BanBnXkFtZTYwMzg3MTk5._V1._SX214_CR0,0,214,314_.jpg	1994	cowboy_way	4.2	12	2	10	16	0	2	0	2	0	3	2782	61	http://content9.flixster.com/movie/10/88/51/10885187_det.jpg
